athletes,laterality,age,date,assessment,metric,value,position 
athlete 5,R,24,10/23/2020,CMJ (Force Plates),Vertical Velocity at Takeoff,2.343093124,Defender
athlete 5,R,24,10/23/2020,CMJ (Force Plates),Vertical Velocity at Takeoff,2.392895041,Defender
athlete 5,R,24,10/23/2020,CMJ (Force Plates),Vertical Velocity at Takeoff,2.449146132,Defender
athlete 5,R,24,10/23/2020,CMJ (Force Plates),Vertical Velocity at Takeoff,2.483895304,Defender
athlete 5,R,24,10/23/2020,CMJ (Force Plates),Vertical Velocity at Takeoff,2.403622965,Defender
athlete 5,R,24,10/24/2020,CMJ (Force Plates),Concentric Impulse,236.0073294,Defender
athlete 5,R,24,10/24/2020,CMJ (Force Plates),Concentric Impulse,237.3062901,Defender
athlete 5,R,24,10/24/2020,CMJ (Force Plates),Concentric Impulse,241.2405204,Defender
athlete 5,R,24,10/24/2020,CMJ (Force Plates),Concentric Impulse,238.8709401,Defender
athlete 5,R,24,10/24/2020,CMJ (Force Plates),Concentric Impulse,235.7677082,Defender
athlete 5,R,24,10/24/2020,CMJ (Force Plates),Concentric Impulse-100ms,161.224932,Defender
athlete 5,R,24,10/24/2020,CMJ (Force Plates),Concentric Impulse-100ms,153.616932,Defender
athlete 5,R,24,10/24/2020,CMJ (Force Plates),Concentric Impulse-100ms,155.754182,Defender
athlete 5,R,24,10/24/2020,CMJ (Force Plates),Concentric Impulse-100ms,157.716182,Defender
athlete 5,R,24,10/24/2020,CMJ (Force Plates),Concentric Impulse-100ms,154.390682,Defender
athlete 5,R,24,10/24/2020,CMJ (Force Plates),Concentric Mean Power / BM,28.148,Defender
athlete 5,R,24,10/24/2020,CMJ (Force Plates),Concentric Mean Power / BM,28.347,Defender
athlete 5,R,24,10/24/2020,CMJ (Force Plates),Concentric Mean Power / BM,28.722,Defender
athlete 5,R,24,10/24/2020,CMJ (Force Plates),Concentric Mean Power / BM,28.514,Defender
athlete 5,R,24,10/24/2020,CMJ (Force Plates),Concentric Mean Power / BM,28.504,Defender
athlete 5,R,24,10/24/2020,CMJ (Force Plates),Eccentric Mean Power / BM,6.295130005,Defender
athlete 5,R,24,10/24/2020,CMJ (Force Plates),Eccentric Mean Power / BM,6.509552598,Defender
athlete 5,R,24,10/24/2020,CMJ (Force Plates),Eccentric Mean Power / BM,5.534085823,Defender
athlete 5,R,24,10/24/2020,CMJ (Force Plates),Eccentric Mean Power / BM,5.968541039,Defender
athlete 5,R,24,10/24/2020,CMJ (Force Plates),Eccentric Mean Power / BM,6.22487453,Defender
athlete 5,R,24,10/24/2020,CMJ (Force Plates),RSI-modified,56.8060208,Defender
athlete 5,R,24,10/24/2020,CMJ (Force Plates),RSI-modified,56.32805301,Defender
athlete 5,R,24,10/24/2020,CMJ (Force Plates),RSI-modified,52.74620325,Defender
athlete 5,R,24,10/24/2020,CMJ (Force Plates),RSI-modified,57.27716677,Defender
athlete 5,R,24,10/24/2020,CMJ (Force Plates),RSI-modified,59.06813606,Defender
athlete 5,R,24,10/24/2020,CMJ (Force Plates),Vertical Velocity at Takeoff,2.369307894,Defender
athlete 5,R,24,10/24/2020,CMJ (Force Plates),Vertical Velocity at Takeoff,2.411568897,Defender
athlete 5,R,24,10/24/2020,CMJ (Force Plates),Vertical Velocity at Takeoff,2.425063465,Defender
athlete 5,R,24,10/24/2020,CMJ (Force Plates),Vertical Velocity at Takeoff,2.384049545,Defender
athlete 5,R,24,10/24/2020,CMJ (Force Plates),Vertical Velocity at Takeoff,2.377058248,Defender
athlete 5,R,24,10/25/2020,CMJ (Force Plates),Concentric Impulse,239.4168044,Defender
athlete 5,R,24,10/25/2020,CMJ (Force Plates),Concentric Impulse,236.8191416,Defender
athlete 5,R,24,10/25/2020,CMJ (Force Plates),Concentric Impulse,247.9959663,Defender
athlete 5,R,24,10/25/2020,CMJ (Force Plates),Concentric Impulse,243.3188448,Defender
athlete 5,R,24,10/25/2020,CMJ (Force Plates),Concentric Impulse,234.9121849,Defender
athlete 5,R,24,10/25/2020,CMJ (Force Plates),Concentric Impulse-100ms,149.1282267,Defender
athlete 5,R,24,10/25/2020,CMJ (Force Plates),Concentric Impulse-100ms,148.1963486,Defender
athlete 5,R,24,10/25/2020,CMJ (Force Plates),Concentric Impulse-100ms,152.7783576,Defender
athlete 5,R,24,10/25/2020,CMJ (Force Plates),Concentric Impulse-100ms,158.4586572,Defender
athlete 5,R,24,10/25/2020,CMJ (Force Plates),Concentric Impulse-100ms,155.4969908,Defender
athlete 5,R,24,10/25/2020,CMJ (Force Plates),Concentric Mean Power / BM,28.083,Defender
athlete 5,R,24,10/25/2020,CMJ (Force Plates),Concentric Mean Power / BM,27.774,Defender
athlete 5,R,24,10/25/2020,CMJ (Force Plates),Concentric Mean Power / BM,28.82,Defender
athlete 5,R,24,10/25/2020,CMJ (Force Plates),Concentric Mean Power / BM,28.217,Defender
athlete 5,R,24,10/25/2020,CMJ (Force Plates),Concentric Mean Power / BM,27.074,Defender
athlete 5,R,24,10/25/2020,CMJ (Force Plates),Eccentric Mean Power / BM,6.090673373,Defender
athlete 5,R,24,10/25/2020,CMJ (Force Plates),Eccentric Mean Power / BM,6.558198048,Defender
athlete 5,R,24,10/25/2020,CMJ (Force Plates),Eccentric Mean Power / BM,6.205670773,Defender
athlete 5,R,24,10/25/2020,CMJ (Force Plates),Eccentric Mean Power / BM,6.250587893,Defender
athlete 5,R,24,10/25/2020,CMJ (Force Plates),Eccentric Mean Power / BM,6.845597503,Defender
athlete 5,R,24,10/25/2020,CMJ (Force Plates),RSI-modified,55.86935551,Defender
athlete 5,R,24,10/25/2020,CMJ (Force Plates),RSI-modified,53.78734337,Defender
athlete 5,R,24,10/25/2020,CMJ (Force Plates),RSI-modified,53.3759694,Defender
athlete 5,R,24,10/25/2020,CMJ (Force Plates),RSI-modified,55.24516938,Defender
athlete 5,R,24,10/25/2020,CMJ (Force Plates),RSI-modified,51.87242097,Defender
athlete 5,R,24,10/25/2020,CMJ (Force Plates),Vertical Velocity at Takeoff,2.338201359,Defender
athlete 5,R,24,10/25/2020,CMJ (Force Plates),Vertical Velocity at Takeoff,2.430787769,Defender
athlete 5,R,24,10/25/2020,CMJ (Force Plates),Vertical Velocity at Takeoff,2.462887094,Defender
athlete 5,R,24,10/25/2020,CMJ (Force Plates),Vertical Velocity at Takeoff,2.341693091,Defender
athlete 5,R,24,10/25/2020,CMJ (Force Plates),Vertical Velocity at Takeoff,2.383474626,Defender
athlete 5,R,24,10/26/2020,CMJ (Force Plates),Concentric Impulse,248.4234378,Defender
athlete 5,R,24,10/26/2020,CMJ (Force Plates),Concentric Impulse,238.8903813,Defender
athlete 5,R,24,10/26/2020,CMJ (Force Plates),Concentric Impulse,241.1937749,Defender
athlete 5,R,24,10/26/2020,CMJ (Force Plates),Concentric Impulse,239.8439861,Defender
athlete 5,R,24,10/26/2020,CMJ (Force Plates),Concentric Impulse,246.2342697,Defender
athlete 5,R,24,10/26/2020,CMJ (Force Plates),Concentric Impulse-100ms,153.6788514,Defender
athlete 5,R,24,10/26/2020,CMJ (Force Plates),Concentric Impulse-100ms,155.1973982,Defender
athlete 5,R,24,10/26/2020,CMJ (Force Plates),Concentric Impulse-100ms,155.3832568,Defender
athlete 5,R,24,10/26/2020,CMJ (Force Plates),Concentric Impulse-100ms,161.9847076,Defender
athlete 5,R,24,10/26/2020,CMJ (Force Plates),Concentric Impulse-100ms,163.9708054,Defender
athlete 5,R,24,10/26/2020,CMJ (Force Plates),Concentric Mean Power / BM,30.569,Defender
athlete 5,R,24,10/26/2020,CMJ (Force Plates),Concentric Mean Power / BM,29.029,Defender
athlete 5,R,24,10/26/2020,CMJ (Force Plates),Concentric Mean Power / BM,28.787,Defender
athlete 5,R,24,10/26/2020,CMJ (Force Plates),Concentric Mean Power / BM,28.595,Defender
athlete 5,R,24,10/26/2020,CMJ (Force Plates),Concentric Mean Power / BM,29.099,Defender
athlete 5,R,24,10/26/2020,CMJ (Force Plates),Eccentric Mean Power / BM,5.679192782,Defender
athlete 5,R,24,10/26/2020,CMJ (Force Plates),Eccentric Mean Power / BM,6.4048821,Defender
athlete 5,R,24,10/26/2020,CMJ (Force Plates),Eccentric Mean Power / BM,6.738538076,Defender
athlete 5,R,24,10/26/2020,CMJ (Force Plates),Eccentric Mean Power / BM,5.846583089,Defender
athlete 5,R,24,10/26/2020,CMJ (Force Plates),Eccentric Mean Power / BM,6.162124773,Defender
athlete 5,R,24,10/26/2020,CMJ (Force Plates),RSI-modified,62.79233312,Defender
athlete 5,R,24,10/26/2020,CMJ (Force Plates),RSI-modified,56.91504101,Defender
athlete 5,R,24,10/26/2020,CMJ (Force Plates),RSI-modified,60.74539802,Defender
athlete 5,R,24,10/26/2020,CMJ (Force Plates),RSI-modified,56.68231818,Defender
athlete 5,R,24,10/26/2020,CMJ (Force Plates),RSI-modified,53.99582968,Defender
athlete 5,R,24,10/26/2020,CMJ (Force Plates),Vertical Velocity at Takeoff,2.478893629,Defender
athlete 5,R,24,10/26/2020,CMJ (Force Plates),Vertical Velocity at Takeoff,2.41444588,Defender
athlete 5,R,24,10/26/2020,CMJ (Force Plates),Vertical Velocity at Takeoff,2.4263964,Defender
athlete 5,R,24,10/26/2020,CMJ (Force Plates),Vertical Velocity at Takeoff,2.404458495,Defender
athlete 5,R,24,10/26/2020,CMJ (Force Plates),Vertical Velocity at Takeoff,2.505265161,Defender
athlete 5,R,24,10/27/2020,CMJ (Force Plates),Concentric Impulse,245.2219114,Defender
athlete 5,R,24,10/27/2020,CMJ (Force Plates),Concentric Impulse,241.1423118,Defender
athlete 5,R,24,10/27/2020,CMJ (Force Plates),Concentric Impulse,249.6779894,Defender
athlete 5,R,24,10/27/2020,CMJ (Force Plates),Concentric Impulse,244.9908924,Defender
athlete 5,R,24,10/27/2020,CMJ (Force Plates),Concentric Impulse,243.859043,Defender
athlete 5,R,24,10/27/2020,CMJ (Force Plates),Concentric Impulse-100ms,158.7650805,Defender
athlete 5,R,24,10/27/2020,CMJ (Force Plates),Concentric Impulse-100ms,156.5198779,Defender
athlete 5,R,24,10/27/2020,CMJ (Force Plates),Concentric Impulse-100ms,154.6913002,Defender
athlete 5,R,24,10/27/2020,CMJ (Force Plates),Concentric Impulse-100ms,166.8253124,Defender
athlete 5,R,24,10/27/2020,CMJ (Force Plates),Concentric Impulse-100ms,157.373403,Defender
athlete 5,R,24,10/27/2020,CMJ (Force Plates),Concentric Mean Power / BM,28.094,Defender
athlete 5,R,24,10/27/2020,CMJ (Force Plates),Concentric Mean Power / BM,30.528,Defender
athlete 5,R,24,10/27/2020,CMJ (Force Plates),Concentric Mean Power / BM,28.604,Defender
