athletes,laterality,age,date,position,0-10y,0-30y,10-30y,Body Fat %,Body Weight (lbs),Concentric Impulse,Concentric Impulse-100ms,Concentric Mean Power / BM,Eccentric Mean Power / BM,Estimated 1RM,Fil Speed,Height (in),Lateral Assymetry %,Left Hamstring Strength,Relative Strength,Right Hamstring Strength,RSI-modified,Vertical Velocity at Takeoff,VO2max
athlete 6,R,24.7,9/1/2020,Center Field,0,0,0,0,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0
athlete 6,R,24.8,9/29/2020,Center Field,0,0,0,0,200.29,269.872724,184.8346953,40.7828,6.840393418,0,0,0,0,0,0,0,74.05358039,2.967224567,0
athlete 6,R,24.8,10/7/2020,Center Field,0,0,0,0,0,288.617327,196.7962016,42.988,6.789107188,0,0,0,0,0,0,0,81.80484537,3.078493324,0
athlete 6,R,24.8,10/8/2020,Center Field,0,0,0,0,0,289.6847122,169.6324742,41.462,7.015435189,0,0,0,0,0,0,0,76.88105297,3.143794057,0
athlete 6,R,24.8,10/11/2020,Center Field,0,0,0,0,0,281.7354516,181.0180969,41.4556,7.160469519,0,0,0,0,0,0,0,75.76962825,3.066236748,0
athlete 6,R,24.8,10/15/2020,Center Field,0,0,0,0,0,283.9432625,184.2949877,41.5956,7.194212602,0,0,0,0,0,0,0,77.53655129,3.060917402,0
athlete 6,R,24.8,10/18/2020,Center Field,0,0,0,0,0,280.1133336,186.3958818,40.2552,6.595622777,0,0,0,0,0,0,0,71.315421,2.982673648,0
athlete 6,R,24.8,10/21/2020,Center Field,0,0,0,0,0,280.5465409,191.2512366,40.3942,6.571119153,0,0,0,0,0,0,0,74.47357649,2.955814343,0
athlete 6,R,24.9,10/25/2020,Center Field,0,0,0,0,0,281.9651651,178.9200511,39.671,6.8188398,0,0,0,0,0,0,0,72.57973196,2.989312884,0
athlete 6,R,24.9,10/28/2020,Center Field,0,0,0,0,0,295.6361677,220.1007664,47.0986,6.999218961,0,0,0,0,0,0,0,88.20459252,3.168245959,0
athlete 6,R,24.9,10/31/2020,Center Field,0,0,0,0,0,286.8591194,222.3375082,45.3736,6.693840844,0,0,0,0,0,0,0,86.89545277,3.054113915,0
athlete 6,R,25,12/8/2020,Center Field,0,0,0,0,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0
athlete 6,R,25.3,4/8/2021,Center Field,0,0,0,0,0,281.9940229,208.1714955,42.001,6.56303666,0,0,0,0,0,0,0,77.94538994,2.961415453,0
athlete 6,R,25.3,4/16/2021,Center Field,0,0,0,0,0,0,0,0,0,0,0,0,-19.5897263,532.1667,0,427.9167,0,0,0
athlete 6,R,25.4,4/21/2021,Center Field,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,51.8
athlete 6,R,25.3,4/22/2021,Center Field,0,0,0,0,0,293.8953751,244.37383,48.24175,6.384468717,0,0,0,0,0,0,0,91.40974537,3.084279148,0
athlete 6,R,25.4,4/25/2021,Center Field,0,0,0,0,0,299.8609085,218.383697,46.5762,6.647791071,0,0,0,0,0,0,0,85.73779853,3.179604638,0
athlete 6,R,25.4,4/30/2021,Center Field,0,0,0,0,0,0,0,0,0,473,0,0,0,0,2.33,0,0,0,0
athlete 6,R,25.4,5/8/2021,Center Field,0,0,0,0,0,294.6123594,219.66093,45.132,6.287502699,0,0,0,0,0,0,0,81.87040549,3.073350228,0
athlete 6,R,25.4,5/19/2021,Center Field,0,0,0,0,0,0,0,0,0,0,0,0,-12.62182253,530.1667,0,463.25,0,0,0
athlete 6,R,25.4,5/23/2021,Center Field,0,0,0,0,0,0,0,0,0,0,0,0,-2.530823976,513.6667,0,500.6667,0,0,0
athlete 6,R,25.5,6/27/2021,Center Field,0,0,0,0,0,0,0,0,0,0,0,0,-32.92367774,549.25,0,368.4167,0,0,0
athlete 6,R,25.7,8/17/2021,Center Field,0,0,0,0,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0
athlete 7,R,21.1,6/26/2016,Center Field,0,0,0,11.88,231.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
athlete 7,R,21.3,8/26/2016,Center Field,0,0,0,12.64,230.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
athlete 7,R,21.8,3/1/2017,Center Field,0,0,0,9.53,214.6,0,0,0,0,0,0,71.375,0,0,0,0,0,0,0
athlete 7,R,21.9,4/15/2017,Center Field,0,0,0,9.77,221.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
athlete 7,R,22.2,8/6/2017,Center Field,0,0,0,10.96,219.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
athlete 7,R,22.4,9/29/2017,Center Field,0,0,0,10.26,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0
athlete 7,R,22.4,10/3/2017,Center Field,0,0,0,0,0,0,0,0,0,0,0,0,3.97,426.92,0,444.58,0,0,0
athlete 7,R,22.8,3/9/2018,Center Field,0,0,0,8.65,202.2,0,0,0,0,0,0,71.5,0,0,0,0,0,0,0
athlete 7,R,22.8,3/18/2018,Center Field,0,0,0,0,205.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
athlete 7,R,22.9,3/22/2018,Center Field,0,0,0,0,0,0,0,0,0,0,0,0,-3.93,433,0,416,0,0,0
athlete 7,R,22.9,3/26/2018,Center Field,0,0,0,0,0,0,0,0,0,0,0,0,4.36,461,0,482,0,0,0
athlete 7,R,22.9,4/14/2018,Center Field,0,0,0,0,0,0,0,0,0,0,0,0,1.32,450,0,456,0,0,0
athlete 7,R,22.9,4/16/2018,Center Field,0,0,0,0,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0
athlete 7,R,23,4/25/2018,Center Field,0,0,0,0,0,0,0,0,0,0,0,0,-5.54,505,0,477,0,0,0
athlete 7,R,23,4/29/2018,Center Field,0,0,0,0,206.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
athlete 7,R,23,5/8/2018,Center Field,0,0,0,0,0,0,0,0,0,0,0,0,1.67,531,0,540,0,0,0
athlete 7,R,23,5/14/2018,Center Field,0,0,0,0,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0
athlete 7,R,23,5/27/2018,Center Field,0,0,0,10.3,210.4,0,0,0,0,0,0,71.5,0,0,0,0,0,0,0
athlete 7,R,23.1,6/15/2018,Center Field,0,0,0,0,209.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
athlete 7,R,23.1,6/22/2018,Center Field,0,0,0,0,0,0,0,0,0,0,0,0,-10.08,516,0,464,0,0,0
athlete 7,R,23.1,6/29/2018,Center Field,0,0,0,0,212.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
athlete 7,R,23.2,7/14/2018,Center Field,0,0,0,0,215.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
athlete 7,R,23.2,7/19/2018,Center Field,0,0,0,0,0,0,0,0,0,0,0,0,8.19,437,0,476,0,0,0
athlete 7,R,23.2,7/28/2018,Center Field,0,0,0,0,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0
athlete 7,R,23.2,8/7/2018,Center Field,0,0,0,0,215.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
athlete 7,R,23.2,8/8/2018,Center Field,0,0,0,0,0,0,0,0,0,0,0,0,0.47,423,0,425,0,0,0
athlete 7,R,23.2,8/12/2018,Center Field,0,0,0,0,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0
athlete 7,R,23.3,8/26/2018,Center Field,0,0,0,12.47,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0
athlete 7,R,23.3,8/27/2018,Center Field,0,0,0,0,208,0,0,0,0,538,0,0,0,0,2.17,0,0,0,0
athlete 7,R,23.8,2/18/2019,Center Field,0,0,0,11.16,223,0,0,0,0,0,0,0,0,0,0,0,0,0,0
athlete 7,R,23.8,2/20/2019,Center Field,0,0,0,0,0,0,0,0,0,0,0,0,3.550295858,489,0,507,0,0,0
athlete 7,R,23.8,3/15/2019,Center Field,0,0,0,0,0,0,0,0,0,444,0,0,0,0,1.66,0,0,0,0
athlete 7,R,24,5/5/2019,Center Field,0,0,0,0,0,0,0,0,0,0,18.5,0,0,0,0,0,0,0,52.6
athlete 7,R,24,5/25/2019,Center Field,0,0,0,0,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0
athlete 7,R,24.1,6/13/2019,Center Field,0,0,0,12.96,208.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
athlete 7,R,24.1,6/21/2019,Center Field,0,0,0,0,0,0,0,0,0,0,0,0,-3.426124197,467,0,451,0,0,0
athlete 7,R,24.2,7/16/2019,Center Field,0,0,0,0,0,0,0,0,0,0,18.5,0,0,0,0,0,0,0,52.6
athlete 7,R,24.2,7/22/2019,Center Field,0,0,0,0,0,0,0,0,0,0,0,0,12.55813953,376,0,430,0,0,0
athlete 7,R,24.3,8/13/2019,Center Field,0,0,0,0,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0
athlete 7,R,24.3,8/17/2019,Center Field,0,0,0,0,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0
athlete 7,R,24.4,9/27/2019,Center Field,0,0,0,0,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0
athlete 7,R,24.4,9/30/2019,Center Field,0,0,0,0,243.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
athlete 7,R,24.4,10/4/2019,Center Field,0,0,0,0,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0
athlete 7,R,24.4,10/9/2019,Center Field,0,0,0,0,0,278.1051587,150.485704,30.1885,6.120060287,0,0,0,0,0,0,0,51.71338199,2.652328307,0
athlete 7,R,24.4,10/11/2019,Center Field,0,0,0,0,226.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
athlete 7,R,24.4,10/16/2019,Center Field,0,0,0,0,0,253.0342174,157.4489205,28.91688889,5.926340399,0,0,0,0,0,0,0,51.7429242,2.47259667,0
athlete 7,R,24.4,10/18/2019,Center Field,0,0,0,0,0,0,0,0,0,0,0,0,14.7826087,392,0,460,0,0,0
athlete 7,R,24.7,2/15/2020,Center Field,0,0,0,0,0,246.7821864,118.199773,26.0754,5.975060019,0,0,0,0,0,0,0,43.44980728,2.474456584,0
athlete 7,R,24.8,2/25/2020,Center Field,0,0,0,0,0,252.2141515,149.6902677,29.03,5.606757883,0,0,0,6.30261661,514.75,0,549.375,48.39013087,2.505427278,0
athlete 7,R,24.8,2/28/2020,Center Field,0,0,0,12.91,224,241.1653636,124.6340079,26.51633333,5.237335054,0,0,0,0,0,0,0,42.46682075,2.419974196,0
athlete 7,R,24.8,3/1/2020,Center Field,0,0,0,0,221.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
athlete 7,R,24.9,4/15/2020,Center Field,0,0,0,0,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0
athlete 7,R,25,5/15/2020,Center Field,0,0,0,0,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0
athlete 7,R,25.1,7/3/2020,Center Field,0,0,0,0,0,0,0,0,0,0,0,0,1.116209847,398.65,0,403.15,0,0,0
athlete 7,R,25.1,7/5/2020,Center Field,0,0,0,0,0,276.6983342,153.407497,31.8472,4.357212082,0,0,0,0,0,0,0,58.55087736,2.70436643,0
athlete 7,R,25.2,7/10/2020,Center Field,0,0,0,0,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0
athlete 7,R,25.2,7/16/2020,Center Field,0,0,0,0,221.8,248.0463807,155.5642185,28.5986,5.820124824,0,0,0,0,0,0,0,48.7029347,2.45167683,0
athlete 7,R,25.2,7/31/2020,Center Field,0,0,0,0,0,0,0,0,0,0,0,0,-2.324521422,438.8,0,428.6,0,0,0
athlete 7,R,25.2,8/3/2020,Center Field,0,0,0,0,0,234.3781518,118.4888285,24.03766667,4.886686717,0,0,0,0,0,0,0,44.92651006,2.29445205,0
athlete 7,R,25.2,8/5/2020,Center Field,0,0,0,0,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0
athlete 7,R,25.2,8/9/2020,Center Field,0,0,0,0,0,257.556268,160.3967685,29.975,7.040794747,0,0,0,0,0,0,0,54.69729935,2.551105254,0
athlete 7,R,25.2,8/11/2020,Center Field,0,0,0,0,0,252.8219145,145.7992715,27.4654,6.211898875,0,0,0,0,0,0,0,44.6080514,2.452540002,0
athlete 7,R,25.3,8/16/2020,Center Field,0,0,0,0,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0
athlete 7,R,25.3,9/9/2020,Center Field,0,0,0,0,0,249.8866936,166.068803,29.2622,5.688047179,0,0,0,0,0,0,0,47.17435636,2.452174433,0
athlete 7,R,25.3,9/11/2020,Center Field,0,0,0,0,0,273.3113393,174.4496715,31.9502,6.413601887,0,0,0,0,0,0,0,53.42335585,2.655174154,0
athlete 7,R,25.3,9/15/2020,Center Field,0,0,0,0,0,265.4020445,184.9258215,31.89725,6.498248057,0,0,0,0,0,0,0,56.48680185,2.583616179,0
athlete 7,R,25.3,9/16/2020,Center Field,0,0,0,0,0,259.7395733,155.9337585,28.893,6.479593776,0,0,0,0,0,0,0,50.46132251,2.521573906,0
athlete 7,R,25.3,9/18/2020,Center Field,0,0,0,0,0,258.6595988,149.827788,29.6795,6.184426713,0,0,0,0,0,0,0,50.30552117,2.58179441,0
athlete 7,R,25.8,2/15/2021,Center Field,0,0,0,0,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0
athlete 7,R,25.8,2/25/2021,Center Field,0,0,0,0,0,233.1641138,125.647528,27.149,5.824982173,0,0,0,0,0,0,0,45.70798126,2.459425379,0
athlete 7,R,25.8,3/15/2021,Center Field,0,0,0,0,0,0,0,0,0,0,0,0,-1.810720998,487.8333,0,479,0,0,0
athlete 7,R,25.8,3/23/2021,Center Field,0,0,0,0,0,248.961239,151.8107724,32.0304,6.033894017,0,0,0,0,0,0,0,55.04022376,2.68571383,0
athlete 7,R,25.9,4/2/2021,Center Field,0,0,0,0,0,232.0185968,125.357089,25.7622,5.971125182,0,0,0,0,0,0,0,45.68992768,2.382466742,0
athlete 7,R,26.1,6/30/2021,Center Field,0,0,0,0,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0
athlete 7,R,26.3,8/17/2021,Center Field,0,0,0,0,209.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
athlete 8,R,21.9,6/26/2016,Striker,0,0,0,7.68,183.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
athlete 8,R,22,8/26/2016,Striker,0,0,0,9,189.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
athlete 8,R,22.7,4/15/2017,Striker,0,0,0,9.28,192.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
athlete 8,R,23,8/23/2017,Striker,0,0,0,10.12,191.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
athlete 8,R,23.1,10/3/2017,Striker,0,0,0,0,0,0,0,0,0,0,0,0,13.35,346.83,0,400.25,0,0,0
athlete 8,R,23.5,3/1/2018,Striker,0,0,0,0,0,0,0,0,0,0,0,0,18.39,364,0,446,0,0,0
athlete 8,R,23.6,3/3/2018,Striker,0,0,0,10.72,195.3,0,0,0,0,0,0,69.75,0,0,0,0,0,0,0
athlete 8,R,23.6,3/5/2018,Striker,0,0,0,11.76,195.3,0,0,0,0,0,0,69.8,0,0,0,0,0,0,0
athlete 8,R,23.6,3/9/2018,Striker,0,0,0,10.79,195.3,0,0,0,0,0,0,69.8,0,0,0,0,0,0,0
athlete 8,R,23.6,3/21/2018,Striker,0,0,0,0,0,0,0,0,0,0,0,0,0.88,452,0,456,0,0,0
athlete 8,R,23.7,4/13/2018,Striker,0,0,0,0,0,0,0,0,0,0,0,0,1.81,433,0,441,0,0,0
athlete 8,R,23.7,4/15/2018,Striker,0,0,0,0,190.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
athlete 8,R,23.7,4/22/2018,Striker,0,0,0,10.94,190.6,0,0,0,0,0,0,69.8,0,0,0,0,0,0,0
athlete 8,R,23.7,5/1/2018,Striker,0,0,0,0,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0
athlete 8,R,23.8,5/23/2018,Striker,0,0,0,0,0,0,0,0,0,0,0,0,13.63,374,0,433,0,0,0
athlete 8,R,23.8,5/27/2018,Striker,0,0,0,0,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0
athlete 8,R,23.8,6/12/2018,Striker,0,0,0,0,193.1,0,0,0,0,0,0,0,11.75,368,0,417,0,0,0
athlete 8,R,23.9,6/22/2018,Striker,0,0,0,0,0,0,0,0,0,0,0,0,-4.28,421,0,403,0,0,0
athlete 8,R,23.9,7/2/2018,Striker,0,0,0,0,193.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
athlete 8,R,23.9,7/6/2018,Striker,0,0,0,0,0,0,0,0,0,0,0,0,3.68,419,0,435,0,0,0
athlete 8,R,23.9,7/17/2018,Striker,0,0,0,0,192.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
athlete 8,R,24,7/28/2018,Striker,0,0,0,0,0,0,0,0,0,0,0,0,11.63,357,0,404,0,0,0
